Interval,Product,Pice,Order Quantity,Year,Month
24/11/2021,Acer Nitro 5 15.6&quot; i7-1165G7 NVIDIA® GeForce RTX™ 3050 8GB 1TB SSD Windows 10 Home Shale Black | AN515-57-72MM,"20,999",2,2021,November
24/11/2021,Acer Nitro 5 15.6&quot; i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 | AN515-56-554Y,"16,499",1,2021,November
25/11/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,November
25/11/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",1,2021,November
26/11/2021,Acer Aspire 5  i5-1135G7 14&quot; FHD 8GB 512GB SSD Windows 10 Home Black Silver | A514-54-54NF,"11,999",3,2021,November
26/11/2021,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Win 10 Home Silver | SF314-43-R5N8,"11,999",2,2021,November
26/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"6,999",2,2021,November
26/11/2021,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,799",1,2021,November
26/11/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,November
27/11/2021,Acer Aspire 5  i5-1135G7 14&quot; FHD 8GB 512GB SSD Windows 10 Home Black Silver | A514-54-54NF,"11,999",2,2021,November
27/11/2021,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2021,November
27/11/2021,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2021,November
27/11/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"11,999",1,2021,November
27/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"6,999",1,2021,November
28/11/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"8,999",2,2021,November
28/11/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"11,999",1,2021,November
28/11/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,November
29/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"6,999",4,2021,November
29/11/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",2,2021,November
29/11/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",2,2021,November
29/11/2021,Acer Nitro 5 i5-11400H 15.6&#039;&#039;  Nvidia RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-5676,"18,999",1,2021,November
29/11/2021,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA,"14,999",1,2021,November
30/11/2021,Acer Aspire 5 i5-1135G7 14&quot; 8GB 512GB SSD Gold | A514-54-58N9,"12,999",1,2021,November
30/11/2021,Acer Projector HDMI Wifi 4000Lm | X1227i,"7,499",1,2021,November
30/11/2021,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2021,November
30/11/2021,Acer Aspire 3 Laptop N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"7,499",1,2021,November
01/12/2021,Acer Spin 5 Laptop 13.5&quot; Touch i7-1165G7 8GB 512GB SSD Win 10 Pro | SP513-55N + Free Targus Backpack,"25,999",1,2021,December
01/12/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",1,2021,December
01/12/2021,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2021,December
02/12/2021,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,799",1,2021,December
03/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
03/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
03/12/2021,Acer Aspire 5 14&quot;  i7-1165G7 16GB 512GB SSD Windows 10 Home Charcoal Black | A514-54-77QU + 3yr P&amp;R  Warranty,"16,499",1,2021,December
04/12/2021,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",1,2021,December
04/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
04/12/2021,Acer Aspire 5 15.6&#039;&#039;FHD IPS AMD Ryzen 5-5500U 8GBOB 512GB SSD RX 640 2G-GDDR5 Windows 10 Home Charcoal Black | A515-45G-R55H,"12,499",1,2021,December
05/12/2021,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,799",1,2021,December
05/12/2021,Acer TravelMate P2 i5-10210U 8GB 512GB SSD | TMP214-52-58CH,"17,999",1,2021,December
06/12/2021,Acer Spin 5 Laptop 13.5&quot; Touch 8GB 512GB SSD Grey | SP513-55N-58ZN,"18,499",1,2021,December
07/12/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",1,2021,December
08/12/2021,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2021,December
08/12/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,December
08/12/2021,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2021,December
09/12/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",1,2021,December
09/12/2021,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2021,December
09/12/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,December
09/12/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2021,December
10/12/2021,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2021,December
11/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
12/12/2021,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2021,December
12/12/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",1,2021,December
13/12/2021,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA,"14,999",1,2021,December
13/12/2021,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2021,December
13/12/2021,Acer Chromebook Spin 513 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,999",1,2021,December
14/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",2,2021,December
14/12/2021,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Red | SF314-511-39N2,"10,999",1,2021,December
14/12/2021,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2021,December
14/12/2021,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"13,299",1,2021,December
14/12/2021,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2021,December
15/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
15/12/2021,Acer Chromebook Spin 511 Laptop | R752TN-C24D,"7,999",1,2021,December
15/12/2021,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2021,December
16/12/2021,Acer Spin 1 Laptop 11.6&quot; Touch Celeron N4020 4GB 64GB | SP111-33-C7J6,"5,999",1,2021,December
16/12/2021,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2021,December
16/12/2021,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"13,299",1,2021,December
17/12/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"8,499",1,2021,December
18/12/2021,Acer Spin 1 Laptop 11.6&quot; Touch Celeron N4020 4GB 64GB | SP111-33-C7J6,"5,999",1,2021,December
18/12/2021,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2021,December
19/12/2021,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,999",1,2021,December
20/12/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD Pink | SF314-59-33YU,"9,299",1,2021,December
20/12/2021,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"14,999",1,2021,December
20/12/2021,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Blue | SF314-511-32A0,"10,999",1,2021,December
21/12/2021,Acer Chromebook Spin 513 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,999",2,2021,December
21/12/2021,Acer Aspire 5 14&#039;&#039; Intel® Core™ i7-1165G7 16GB 512GB SDD Windows 10 Home Pink | A514-54-70CG,"14,999",1,2021,December
22/12/2021,Acer AIO 23.8&#039;&#039;FHD i5-11400 4GB 1TB HDD Windows 10 Pro | VZ4880G,"18,999",1,2021,December
22/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
22/12/2021,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Win 10 Home Silver | SF314-43-R5N8,"13,999",1,2021,December
22/12/2021,Acer Aspire 5 14&#039;&#039; i7-1165G7 8GB 512GB SSD Windows 11 Home  Silver | A514-54-710V,"14,999",1,2021,December
23/12/2021,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2021,December
23/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
24/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
29/12/2021,Acer Swift 1 Laptop 14&quot; FHD Celeron N4500 8GB 512GB SSD | Silver | SF114-34-C67W,"9,499",1,2021,December
30/12/2021,Acer Nitro 5 15.6&#039;&#039; AMD Ryzen 9-5900HX 16GB 1TB SSD RTX 3080 8GB HDD Win10Home | AN515-45-R24H,"37,999",1,2021,December
30/12/2021,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"21,499",1,2021,December
31/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
03/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",2,2022,January
03/01/2022,Acer Spin 1 Laptop 11.6&quot; Touch Celeron N4020 4GB 64GB | SP111-33-C7J6,"5,999",1,2022,January
04/01/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"13,299",1,2022,January
05/01/2022,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",2,2022,January
05/01/2022,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"13,499",1,2022,January
05/01/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,199",1,2022,January
06/01/2022,Acer Projector 4000Lm | P1360WBTi,"11,499",3,2022,January
06/01/2022,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"13,499",1,2022,January
06/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"6,899",1,2022,January
06/01/2022,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD Windows 10 Home Blue  | SF314-43-R2PF,"12,999",1,2022,January
06/01/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2022,January
07/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"6,899",2,2022,January
07/01/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA,"14,999",1,2022,January
08/01/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"20,499",2,2022,January
08/01/2022,Acer Nitro 5 15.6&#039;&#039; AMD Ryzen 7 5800H 8GB 1024GB SSD RTX 3060 6GB  | AN515-45-R9Q6,"27,999",1,2022,January
08/01/2022,Acer Predator 300 17.3&quot; Intel i7-11800H 16GB 1TB SSD Nvidia RTX 3060 6GB Windows 11 Home | PH317-55-75MD,"34,499",1,2022,January
09/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2022,January
09/01/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,199",1,2022,January
09/01/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,499",1,2022,January
10/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",4,2022,January
10/01/2022,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2022,January
10/01/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2022,January
10/01/2022,Acer DLP 4000lm Projector | X1327Wi,"7,499",1,2022,January
10/01/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"20,499",1,2022,January
11/01/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,499",1,2022,January
11/01/2022,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2022,January
11/01/2022,Acer Predator 300 17.3&quot; Intel i7-11800H 16GB 1TB SSD Nvidia RTX 3060 6GB Windows 11 Home | PH317-55-75MD,"34,499",1,2022,January
12/01/2022,Acer DLP 4000lm Projector | X1327Wi,"7,499",6,2022,January
12/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
12/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
13/01/2022,Acer Swift X SFX14-41G 14&quot; FHD AMD Ryzen 5 5500U 8GB  512GB SSD Gold Silver | SFX14-41G-R63Y,"17,999",2,2022,January
13/01/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC + Free Targus Work-In-Sleeve,"5,499",1,2022,January
13/01/2022,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"13,499",1,2022,January
13/01/2022,Acer Projector 4000Lm | P1360WBTi,"10,099",1,2022,January
13/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2022,January
14/01/2022,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,999",1,2022,January
14/01/2022,Notebooks With standard warranty  1 Year Carry In  upgrade to  3 Year  P&amp;R  Warranty type:  Electronic  Country:  SOUTH AFRICA,999,1,2022,January
15/01/2022,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,999",1,2022,January
16/01/2022,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",2,2022,January
16/01/2022,Acer Aspire 5 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD | Blue Silver | A514-54-39J5,"9,899",1,2022,January
16/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"6,899",1,2022,January
16/01/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,January
16/01/2022,Acer TravelMate P2 i5-10210U 8GB 512GB SSD | TMP214-52-58CH,"17,999",1,2022,January
17/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
17/01/2022,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B + 3 year extended warranty,"16,499",1,2022,January
17/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2022,January
18/01/2022,Acer Swift 5 Laptop 14&quot; FHD Touch i5-1135G7 8GB 512GB SSD Mist Green | SF514-55T-53R3,"17,499",1,2022,January
18/01/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA + 3 year extended warranty,"16,499",1,2022,January
19/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,499",1,2022,January
19/01/2022,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",1,2022,January
21/01/2022,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2022,January
21/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
22/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
24/01/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,January
24/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
24/01/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Blue | SF314-511-32A0,"10,999",1,2022,January
25/01/2022,Acer AIO 23.8&#039;&#039;FHD i7-11700 4GB 1TB HDD Windows 10 Pro | VZ4880G,"22,999",1,2022,January
26/01/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,January
26/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
27/01/2022,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2022,January
27/01/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"20,499",1,2022,January
27/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
28/01/2022,Acer Swift 5 Laptop 14&quot; FHD i7-1165G7 8GB 512GB SSD Win 10 Pro Green  | SF514-55T,"23,999",1,2022,January
30/01/2022,Acer Nitro 5 15.6&quot; FHD IPS Intel I7-11800H 16GB 256 SSD + 1TB HDD RTX3050-4GB Windows 10 Home Black | AN515-57-74HR,"23,999",2,2022,January
30/01/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,499",1,2022,January
30/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
30/01/2022,Acer Chromebook 11.6&#039;&#039; HD Celeron N4020 4GB eMMC 32GB Google Chrome 3 YR FRR | C733-C1WV,"6,999",1,2022,January
30/01/2022,Acer Projector 4000 lm HDMI| X118HP,"6,499",1,2022,January
31/01/2022,Acer Projector 4000 lm HDMI| X118HP,"6,499",1,2022,January
31/01/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,499",1,2022,January
31/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
31/01/2022,Acer Chromebook 14&#039;&#039;HD Celeron N4020 4GB OB eMMC 32GB Google Chrome OS | CB314-1H-C1J4 + Free Targus Work-In Case,"5,399",1,2022,January
02/02/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"15,699",1,2022,February
03/02/2022,Acer Projector  4000lm HDMI Wifi| P5530i,"15,999",1,2022,February
04/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
05/02/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,February
05/02/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,February
06/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
06/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
07/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",3,2022,February
07/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
07/02/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"21,999",1,2022,February
07/02/2022,Targus CityGear 15-17.3&quot; Slim Topload Laptop Case Black,"1,499",1,2022,February
08/02/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2022,February
08/02/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA + 3 year extended warranty,"16,499",1,2022,February
08/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
09/02/2022,Acer Aspire 5 14&quot; FHD i3-1115G4 8GB 256GB SSD Windows 10 Home Pink | A514-54-36BT,"9,999",1,2022,February
09/02/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,February
09/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,February
10/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
10/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,February
11/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
14/02/2022,Acer All-In-One i3-1115G4 8GB 512GB PCIe SSD 21.5&#039;&#039; FHD Windows 11 Home | C22-1650,"14,699",2,2022,February
14/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
14/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
15/02/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC + Free Targus Work-In-Sleeve,"4,999",2,2022,February
15/02/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,399",1,2022,February
