,Interval,Product,Pice,Order Quantity,Year,Month
671,01/09/2021,Acer  Extensa Laptop i3-1005G1 8GB 256GB SSD| EX215-52-31MG,"11,299",5,2021,September
672,01/09/2021,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",4,2021,September
673,01/09/2021,Nitro 5 15.6&quot; FHD IPS 144Hz LCD  i7-11370H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 AN515-56-789V,"24,299",1,2021,September
674,01/09/2021,Acer Swift 3 14&quot; i7-1165G7 16GB 1TB SSD | SF314-59-78TU + Free Targus Sleeve,"18,899",1,2021,September
675,02/09/2021,JBL Tune 500BT Wireless On-Ear Headphones - Black,899,1,2021,September
676,04/09/2021,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2021,September
677,06/09/2021,Acer Projector 4000lm | P1155,"7,699",3,2021,September
678,08/09/2021,Acer Projector 4000lm | P1155,"7,699",1,2021,September
679,09/09/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i5-1135G7 8GB 512GB SSD Silver | SF314-59-55GU + Free Targus Sleeve,"13,999",1,2021,September
680,09/09/2021,Acer Travelmate Laptop 14&quot; FHD Touch i7-1165G7 16GB 1TB SSD LTE | Garageable Stylus | Win 10 Pro | TMP414RN-51-7957,"24,499",1,2021,September
681,10/09/2021,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2021,September
682,14/09/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD Pink | SF314-59-33YU + Free Targus Sleeve,"10,499",1,2021,September
683,15/09/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,September
684,18/09/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i5-1135G7 8GB 512GB SSD Blue | SF314-59-5307 + Free Targus Sleeve,"11,999",1,2021,September
685,19/09/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS + Free Targus Sleeve,"9,999",1,2021,September
686,22/09/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS + Free Targus Sleeve,"10,499",1,2021,September
687,23/09/2021,Acer Chromebook Spin 13 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,599",1,2021,September
688,23/09/2021,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,099",1,2021,September
689,24/09/2021,Acer Travelmate i5-10210U 8GB 512GB SSD | TMP215-52,"18,499",11,2021,September
690,24/09/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i5-1135G7 8GB 512GB SSD Blue | SF314-59-5307 + Free Targus Sleeve,"11,999",1,2021,September
691,24/09/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,September
692,25/09/2021,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2021,September
693,25/09/2021,Acer Chromebook Spin 511 Laptop | R752TN-C24D,"7,999",1,2021,September
694,25/09/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i5-1135G7 8GB 512GB SSD Blue | SF314-59-5307 + Free Targus Sleeve,"11,999",1,2021,September
695,26/09/2021,Acer Swift 5 Laptop 14&quot; FHD Touch i5-1135G7 8GB 512GB SSD Mist Green | SF514-55T-53R3 + Free Targus Sleeve,"16,999",1,2021,September
696,26/09/2021,Acer Aspire 5 A514-54-54NF i5-1135G7 14&quot; FHD 8GB DDR4 SDRAM 512GB PCI SSD Windows 10 Home Silver,"12,499",1,2021,September
697,30/09/2021,JBL PartyBox 310,"7,999",1,2021,September
698,30/09/2021,Acer Swift 5 Laptop 14&quot; FHD Touch i5-1135G7 8GB 512GB SSD Mist Green | SF514-55T-53R3 + Free Targus Sleeve,"16,999",1,2021,September
699,01/10/2021,Acer Nitro 5 15.6&quot; FHD IPS 144Hz LCD i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 AN515-56-554Y,"16,199",3,2021,October
700,04/10/2021,Acer Aspire 3 15.6&quot; Celeron  4GB 500GB HDD| A315-34-C4FM | Black,"4,899",1,2021,October
701,04/10/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,999",1,2021,October
702,05/10/2021,Notebooks With standard warranty  1 Year Carry In  upgrade to  3 Year  P&amp;R  Warranty type:  Electronic  Country:  SOUTH AFRICA,999,1,2021,October
703,05/10/2021,Acer Aspire 3 15.6&quot; Celeron  4GB 500GB HDD| A315-34-C4FM | Black,"4,899",1,2021,October
704,05/10/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS + Free Targus Sleeve,"9,999",1,2021,October
705,05/10/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD Pink | SF314-59-33YU + Free Targus Sleeve,"9,999",1,2021,October
706,06/10/2021,Unisex UA Project Rock True Wireless Headphones - OH4522,"2,899",1,2021,October
707,07/10/2021,Acer Aspire 5  i5-1135G7 14&quot; FHD 8GB 512GB SSD Windows 10 Home Silver | A514-54-54NF + 3 Year Warranty,"12,999",1,2021,October
708,07/10/2021,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2021,October
709,07/10/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS + Free Targus Sleeve,"9,999",1,2021,October
710,07/10/2021,D-Link 4G LTE AC1200 Router Cat6 LTE,"2,499",1,2021,October
711,08/10/2021,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,099",1,2021,October
712,09/10/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,999",1,2021,October
713,11/10/2021,Acer Swift 1 Laptop 14&quot; FHD Celeron N4500 8GB 512GB SSD | Silver | SF114-34-C67W,"9,999",2,2021,October
714,11/10/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD Pink | SF314-59-33YU + Free Targus Sleeve,"9,999",1,2021,October
715,11/10/2021,Acer Aopen Projector 700 LED lm | PV12,"6,999",1,2021,October
716,11/10/2021,Acer  Extensa Laptop i3-1005G1 8GB 256GB SSD| EX215-52-31MG,"12,999",1,2021,October
717,12/10/2021,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Win 10 Home Silver | SF314-43-R5N8,"12,999",1,2021,October
718,13/10/2021,Acer Projector 4000lm | P1155,"6,999",4,2021,October
719,13/10/2021,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"13,999",1,2021,October
720,13/10/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"8,299",1,2021,October
721,13/10/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",1,2021,October
722,14/10/2021,Acer Aspire 3 15.6&quot; Celeron  4GB 500GB HDD| A315-34-C4FM | Black,"4,899",2,2021,October
723,14/10/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",1,2021,October
724,16/10/2021,Acer Aspire 3 15.6&quot; Celeron  4GB 500GB HDD| A315-34-C4FM | Black,"4,899",3,2021,October
725,16/10/2021,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,799",2,2021,October
726,16/10/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",1,2021,October
727,17/10/2021,Acer Spin 5 Laptop 13.5&quot; Touch 8GB 512GB SSD Grey | SP513-55N-58ZN,"18,499",1,2021,October
728,18/10/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",3,2021,October
729,18/10/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS + Free Targus Sleeve,"9,999",1,2021,October
730,18/10/2021,Acer Travelmate Laptop 14&quot; FHD Touch i7-1165G7 16GB 1TB SSD LTE | Garageable Stylus | Win 10 Pro | TMP414RN-51-7957,"26,999",1,2021,October
731,20/10/2021,Acer Aopen Projector 700 LED lm | PV12,"6,999",9,2021,October
732,20/10/2021,JBL PartyBox 310,"7,999",4,2021,October
733,21/10/2021,Acer Aspire 5 14&#039;&#039; i7-1165G7 8GB 512GB SSD Windows 11 Home  Silver| A514-54-710V,"14,999",1,2021,October
734,22/10/2021,Acer Nitro 5 17.3&#039;&#039; i7-10750H 16GB 256GB SSD + 1000GB HDD RTX 3060 6GB Win 10 Home | AN517-52-78ET,"27,999",1,2021,October
735,25/10/2021,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Win 10 Home Silver | SF314-43-R5N8,"11,999",1,2021,October
736,26/10/2021,Acer Aspire 5 14&quot; i3 8GB 256GB SSD Gold | A514-54-348H + 3 year Warranty,"10,399",1,2021,October
737,26/10/2021,Acer Aspire 5 i5-1135G7 14&quot; 8GB 512GB SSD Windows 10 Home Blue | A514-54-556F + 3 Year Warranty,"12,999",1,2021,October
738,26/10/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD Pink | SF314-59-33YU + Free Targus Sleeve,"9,999",1,2021,October
739,26/10/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"8,299",1,2021,October
740,27/10/2021,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2021,October
741,28/10/2021,Acer Aopen Projector 700 LED lm | PV12,"6,999",1,2021,October
742,29/10/2021,Acer Projector 4000lm | P1155,"6,999",1,2021,October
743,02/11/2021,JBL TUNER PORTABLE BLUETOOTH SPEAKER WITH DAB/FM RADIO - WHITE,"1,899",1,2021,November
744,02/11/2021,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Win 10 Home Silver | SF314-43-R5N8,"11,999",1,2021,November
745,03/11/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,November
746,03/11/2021,Acer Nitro 5 15.6&quot; i7-1165G7 NVIDIA® GeForce RTX™ 3050 8GB 1TB SSD Windows 10 Home Shale Black | AN515-57-72MM,"20,999",1,2021,November
747,03/11/2021,Acer Spin 1 Laptop 11.6&quot; Touch Celeron N4020 4GB 64GB | SP111-33-C7J6,"5,999",1,2021,November
748,04/11/2021,Acer Nitro 5 15.6&quot; i7-1165G7 NVIDIA® GeForce RTX™ 3050 8GB 1TB SSD Windows 10 Home Shale Black | AN515-57-72MM,"20,999",2,2021,November
749,04/11/2021,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,999",1,2021,November
750,04/11/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,November
751,05/11/2021,Acer Aspire 5 14&quot;  i7-1165G7 16GB 512GB SSD Windows 10 Home Charcoal Black | A514-54-77QU + 3yr P&amp;R  Warranty,"16,499",1,2021,November
752,06/11/2021,Acer Nitro 5 15.6&quot; i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 | AN515-56-554Y,"16,499",1,2021,November
753,07/11/2021,Acer Nitro 5 15.6&quot; i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 | AN515-56-554Y,"16,499",1,2021,November
754,08/11/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",2,2021,November
755,08/11/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS + Free Targus Sleeve,"9,999",1,2021,November
756,08/11/2021,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA,"14,999",1,2021,November
757,10/11/2021,Acer Projector HDMI Wifi 4000Lm | X1227i,"7,499",2,2021,November
758,10/11/2021,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2021,November
759,11/11/2021,Acer Projector HDMI Wifi 4000Lm | X1227i,"7,499",2,2021,November
760,11/11/2021,Acer Nitro 5 15.6&quot; i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 | AN515-56-554Y,"16,499",1,2021,November
761,12/11/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,November
762,12/11/2021,Acer Swift 5 Laptop i7-1165G7 14&#039;&#039; 8GB 512GB SSD| SF514-55T-72EN,"18,999",1,2021,November
763,13/11/2021,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2021,November
764,15/11/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,899",4,2021,November
765,15/11/2021,Acer Nitro 5 15.6&quot; i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 | AN515-56-554Y,"16,499",1,2021,November
766,16/11/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD Pink | SF314-59-33YU + Free Targus Sleeve,"9,999",1,2021,November
767,16/11/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,November
768,18/11/2021,Acer Aopen Projector 700 LED lm | PV12,"6,999",4,2021,November
769,18/11/2021,Acer Projector HDMI Wifi 4000Lm | X1227i,"7,499",4,2021,November
770,18/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,999",2,2021,November
771,18/11/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,899",1,2021,November
772,19/11/2021,Acer Swift 5 Laptop i7-1165G7 14&#039;&#039; 8GB 512GB SSD| SF514-55T-72EN,"18,999",1,2021,November
773,19/11/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS + Free Targus Sleeve,"9,999",1,2021,November
774,20/11/2021,Acer Spin 5 Laptop 13.5&quot; Touch 8GB 512GB SSD Grey | SP513-55N-58ZN,"18,499",1,2021,November
775,20/11/2021,JBL PartyBox 310,"7,999",1,2021,November
776,21/11/2021,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",2,2021,November
777,21/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,999",1,2021,November
778,22/11/2021,Acer TravelMate P2 i5-10210U 8GB 512GB SSD | TMP214-52-58CH,"17,999",1,2021,November
779,22/11/2021,Acer Nitro 5 15.6&quot; i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 | AN515-56-554Y,"16,499",1,2021,November
780,23/11/2021,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2021,November
781,24/11/2021,Acer Nitro 5 15.6&quot; i7-1165G7 NVIDIA® GeForce RTX™ 3050 8GB 1TB SSD Windows 10 Home Shale Black | AN515-57-72MM,"20,999",2,2021,November
782,24/11/2021,Acer Nitro 5 15.6&quot; i5-11300H 8GB 512GB SSD NVIDIA® GeForce® RTX3050 4G-GDDR6 | AN515-56-554Y,"16,499",1,2021,November
783,25/11/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,November
784,25/11/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",1,2021,November
785,26/11/2021,Acer Aspire 5  i5-1135G7 14&quot; FHD 8GB 512GB SSD Windows 10 Home Black Silver | A514-54-54NF,"11,999",3,2021,November
786,26/11/2021,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Win 10 Home Silver | SF314-43-R5N8,"11,999",2,2021,November
787,26/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"6,999",2,2021,November
788,26/11/2021,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,799",1,2021,November
789,26/11/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,November
790,27/11/2021,Acer Aspire 5  i5-1135G7 14&quot; FHD 8GB 512GB SSD Windows 10 Home Black Silver | A514-54-54NF,"11,999",2,2021,November
791,27/11/2021,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2021,November
792,27/11/2021,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2021,November
793,27/11/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"11,999",1,2021,November
794,27/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"6,999",1,2021,November
795,28/11/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"8,999",2,2021,November
796,28/11/2021,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"11,999",1,2021,November
797,28/11/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,November
798,29/11/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"6,999",4,2021,November
799,29/11/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",2,2021,November
800,29/11/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",2,2021,November
801,29/11/2021,Acer Nitro 5 i5-11400H 15.6&#039;&#039;  Nvidia RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-5676,"18,999",1,2021,November
802,29/11/2021,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA,"14,999",1,2021,November
803,30/11/2021,Acer Aspire 5 i5-1135G7 14&quot; 8GB 512GB SSD Gold | A514-54-58N9,"12,999",1,2021,November
804,30/11/2021,Acer Projector HDMI Wifi 4000Lm | X1227i,"7,499",1,2021,November
805,30/11/2021,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2021,November
806,30/11/2021,Acer Aspire 3 Laptop N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"7,499",1,2021,November
807,01/12/2021,Acer Spin 5 Laptop 13.5&quot; Touch i7-1165G7 8GB 512GB SSD Win 10 Pro | SP513-55N + Free Targus Backpack,"25,999",1,2021,December
808,01/12/2021,Acer Chromebook Spin 511 11.6&#039;&#039; Multi-Touch N4020 4GBOB eMMC 32GB Google Chrome | R752T-C285,"7,199",1,2021,December
809,01/12/2021,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2021,December
810,02/12/2021,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,799",1,2021,December
811,03/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
812,03/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
813,03/12/2021,Acer Aspire 5 14&quot;  i7-1165G7 16GB 512GB SSD Windows 10 Home Charcoal Black | A514-54-77QU + 3yr P&amp;R  Warranty,"16,499",1,2021,December
814,04/12/2021,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",1,2021,December
815,04/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
816,04/12/2021,Acer Aspire 5 15.6&#039;&#039;FHD IPS AMD Ryzen 5-5500U 8GBOB 512GB SSD RX 640 2G-GDDR5 Windows 10 Home Charcoal Black | A515-45G-R55H,"12,499",1,2021,December
817,05/12/2021,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,799",1,2021,December
818,05/12/2021,Acer TravelMate P2 i5-10210U 8GB 512GB SSD | TMP214-52-58CH,"17,999",1,2021,December
819,06/12/2021,Acer Spin 5 Laptop 13.5&quot; Touch 8GB 512GB SSD Grey | SP513-55N-58ZN,"18,499",1,2021,December
820,07/12/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",1,2021,December
821,08/12/2021,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2021,December
822,08/12/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,December
823,08/12/2021,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2021,December
824,09/12/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",1,2021,December
825,09/12/2021,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2021,December
826,09/12/2021,Acer Chromebook Spin 512 12&#039;&#039;Touch Celeron N4020 8GB eMMC 64GB | Chrome OS (R852TN-C3NK),"8,699",1,2021,December
827,09/12/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2021,December
828,10/12/2021,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2021,December
829,11/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
830,12/12/2021,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2021,December
831,12/12/2021,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B,"14,999",1,2021,December
832,13/12/2021,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA,"14,999",1,2021,December
833,13/12/2021,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2021,December
834,13/12/2021,Acer Chromebook Spin 513 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,999",1,2021,December
835,14/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",2,2021,December
836,14/12/2021,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Red | SF314-511-39N2,"10,999",1,2021,December
837,14/12/2021,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2021,December
838,14/12/2021,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"13,299",1,2021,December
839,14/12/2021,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2021,December
840,15/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
841,15/12/2021,Acer Chromebook Spin 511 Laptop | R752TN-C24D,"7,999",1,2021,December
842,15/12/2021,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2021,December
843,16/12/2021,Acer Spin 1 Laptop 11.6&quot; Touch Celeron N4020 4GB 64GB | SP111-33-C7J6,"5,999",1,2021,December
844,16/12/2021,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2021,December
845,16/12/2021,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"13,299",1,2021,December
846,17/12/2021,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"8,499",1,2021,December
847,18/12/2021,Acer Spin 1 Laptop 11.6&quot; Touch Celeron N4020 4GB 64GB | SP111-33-C7J6,"5,999",1,2021,December
848,18/12/2021,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2021,December
849,19/12/2021,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,999",1,2021,December
850,20/12/2021,Acer Swift 3 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD Pink | SF314-59-33YU,"9,299",1,2021,December
851,20/12/2021,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"14,999",1,2021,December
